"colName","description","units","dataType","sensorMakeModel","methodName","methodNotes","methodDOI","depthTopM","depthBottomM","depthHeight","zeroRef","notes"
"TIMESTAMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rain_mm_Tot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Notes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA





