"colName","description","units","dataType","sensorMakeModel","methodName","methodNotes","methodDOI","depthTopM","depthBottomM","depthHeight","zeroRef","notes"
"date",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"plt_name",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"depth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soilT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA





