exp_name,sit_name,sit_lat,sit_long,datum,elevation,MAT,MAP,biome,leafPheno,species,landscape_position,slope,soil_drainage,soil_taxon_sys,soil_taxon,parent_material,site_notes,aspect,soil_texture_class,country,permafrost,soil_depth
Harvard Forest,Harvard warming,42.54,-72.18,,340,8.2,1141,temperate forest,deciduous,Acer rubrum; Quercus velutina ,,,well-drained,USDA,Inceptisols Typic Dystrochrept,igneous intrusive,"MAT & MAP taken from Gaudinski et al., 2000",,,,,








